1.344345e-01,2.968127e-01,6.535600e-01,6.666667e-01,2.774811e-02,2.963998e-02,1.645225e-02,3.108041e-02,1.517910e-01
4.954639e-01,2.131474e-01,5.239107e-01,8.235294e-01,1.859199e-02,2.498448e-02,1.384568e-02,2.861371e-02,1.910939e-01
8.907386e-02,2.340637e-01,7.863974e-01,5.098039e-01,2.161860e-02,2.715705e-02,1.292077e-02,2.417366e-02,8.362643e-02
4.146395e-01,7.091633e-01,2.763018e-02,5.882353e-01,3.563253e-02,6.005587e-02,2.020797e-02,6.084526e-02,1.476118e-01
1.228882e-01,1.593625e-02,9.819341e-01,2.745098e-01,7.981077e-02,1.106456e-01,4.602147e-02,1.050814e-01,8.037820e-02
3.202069e-01,6.225100e-01,1.625930e-01,6.862745e-01,3.148685e-02,5.400372e-02,3.867821e-02,5.541852e-02,1.374602e-01
9.696888e-01,2.260956e-01,5.058448e-01,5.686275e-01,5.763264e-02,6.253880e-02,3.346506e-02,6.100970e-02,4.538834e-01
7.131950e-01,6.145418e-01,1.700319e-01,7.254902e-01,7.724198e-02,7.541899e-02,3.161524e-02,7.630324e-02,4.973518e-01
2.109290e-01,6.503984e-01,1.604676e-01,3.921569e-01,1.024722e-01,1.430788e-01,7.161075e-02,1.369840e-01,1.837354e-01
1.148469e-01,5.308765e-01,3.071201e-01,7.450980e-01,5.165573e-02,5.726257e-02,2.671039e-02,6.216083e-02,1.843906e-01
1.016511e-01,3.685259e-01,8.374070e-01,7.450980e-01,8.235414e-02,1.010242e-01,4.103254e-02,1.019569e-01,1.163846e-01
5.360823e-01,3.934263e-01,2.465462e-01,1.960784e-01,4.148227e-02,5.384854e-02,1.404187e-02,5.360960e-02,1.069571e-01
8.072152e-01,1.872510e-01,5.547290e-01,1.000000e+00,7.474948e-02,1.213532e-01,4.321870e-02,1.192238e-01,1.717218e-01
5.676286e-01,6.523904e-01,1.317747e-01,3.333333e-01,9.018770e-02,7.340161e-02,4.212562e-02,7.367209e-02,4.431042e-01
3.575264e-01,6.364542e-01,1.339001e-01,6.274510e-01,6.002340e-02,6.098696e-02,3.312873e-02,6.347640e-02,2.706928e-01
1.940219e-01,7.221116e-01,1.381509e-02,4.901961e-01,6.681418e-02,1.182495e-01,7.617927e-02,1.259661e-01,1.102261e-01
5.816491e-01,6.454183e-01,1.413390e-01,2.941176e-01,3.382675e-02,5.695220e-02,4.291040e-02,4.834731e-02,1.739838e-01
3.220626e-01,2.818725e-01,6.365569e-01,5.686275e-01,8.583855e-02,9.652390e-02,3.604361e-02,9.751686e-02,2.119833e-01
5.795873e-01,2.400398e-01,5.536663e-01,2.941176e-01,1.301948e-01,1.139044e-01,6.897615e-02,1.249794e-01,4.220976e-01
3.523717e-01,6.065737e-01,1.625930e-01,1.000000e+00,4.578056e-02,9.497207e-02,6.667788e-02,9.636573e-02,9.268148e-02
3.261863e-01,6.294821e-01,1.498406e-01,6.470588e-01,4.781525e-02,6.626319e-02,2.889655e-02,6.150304e-02,2.173073e-01
2.575268e-01,3.974104e-01,6.025505e-01,1.764706e-01,1.093138e-01,1.309745e-01,4.139690e-02,9.998356e-02,1.600599e-01
1.000000e+00,1.902390e-01,5.579171e-01,1.000000e+00,9.621547e-02,1.252328e-01,3.834188e-02,1.312284e-01,4.083392e-01
4.567012e-01,2.440239e-01,4.314559e-01,7.450980e-01,4.138054e-02,6.548727e-02,2.245018e-02,6.331196e-02,1.356119e-01
2.913411e-01,2.300797e-01,5.270988e-01,3.137255e-01,1.030063e-02,1.489758e-02,8.520418e-03,1.628022e-02,1.841147e-01
2.494856e-01,7.061753e-01,7.120085e-02,4.901961e-01,4.842566e-02,6.315953e-02,3.705261e-02,7.005427e-02,1.737769e-01
2.562897e-01,6.613546e-01,1.625930e-01,4.509804e-01,4.949387e-02,5.602110e-02,3.595953e-02,5.969413e-02,2.137971e-01
4.975258e-01,6.045817e-01,1.732200e-01,4.117647e-01,6.770436e-02,1.008690e-01,4.344292e-02,1.032725e-01,2.162384e-01
4.307219e-01,6.294821e-01,1.657811e-01,5.882353e-01,6.727199e-02,8.348852e-02,4.120071e-02,8.534780e-02,2.372450e-01
4.072169e-01,6.424303e-01,1.339001e-01,5.098039e-01,5.529274e-02,6.843575e-02,4.027579e-02,6.857425e-02,2.672446e-01
1.000000e+00,6.245020e-01,1.710946e-01,5.294118e-01,6.002340e-03,8.845438e-03,3.895849e-03,4.933399e-03,0.000000e+00
1.000000e+00,2.360558e-01,4.994687e-01,6.666667e-01,9.084898e-02,7.510863e-02,3.705261e-02,7.811215e-02,5.546544e-01
2.696917e-01,6.334661e-01,1.615303e-01,6.078431e-01,6.330434e-02,9.543762e-02,7.446958e-02,9.768130e-02,1.423498e-01
4.721651e-01,1.703187e-01,6.057386e-01,1.000000e+00,4.117707e-02,6.083178e-02,1.771350e-02,5.722743e-02,1.393291e-01
4.795877e-01,2.370518e-01,5.345377e-01,3.921569e-01,1.103820e-01,1.213532e-01,6.079206e-02,1.295840e-01,2.837685e-01
1.958775e-01,7.061753e-01,1.402763e-01,2.941176e-01,2.973193e-02,3.631285e-02,1.838617e-02,3.535603e-02,1.800251e-01
3.861860e-01,1.713147e-01,6.078640e-01,1.176471e-01,1.985350e-01,2.155493e-01,9.944225e-02,2.287453e-01,2.832375e-01
7.296898e-01,2.151394e-01,5.621679e-01,5.490196e-01,4.550079e-02,4.189944e-02,1.844222e-02,4.407170e-02,4.381940e-01
2.993823e-01,1.653386e-01,6.163656e-01,2.941176e-01,4.275395e-02,5.276226e-02,2.458029e-02,5.360960e-02,1.921215e-01
4.624744e-01,6.673307e-01,9.670563e-02,2.745098e-01,1.898876e-01,1.977033e-01,8.492390e-02,1.999671e-01,3.441401e-01
2.822689e-01,6.444223e-01,1.275239e-01,5.490196e-01,1.826136e-02,2.684668e-02,2.920485e-02,2.960039e-02,1.859630e-01
2.010322e-01,6.573705e-01,1.615303e-01,1.000000e+00,1.526019e-03,1.241465e-03,1.149135e-03,2.466700e-03,0.000000e+00
9.527816e-01,5.926295e-01,1.445271e-01,7.254902e-01,7.289282e-02,7.216015e-02,3.069032e-02,7.186318e-02,5.107516e-01
1.936095e-01,7.300797e-01,1.349628e-01,1.764706e-01,1.606135e-01,2.070143e-01,7.348861e-02,1.797402e-01,1.241431e-01
4.261859e-01,6.215139e-01,1.402763e-01,6.862745e-01,6.989165e-02,7.541899e-02,3.876230e-02,7.515211e-02,3.096854e-01
6.643292e-01,7.300797e-01,1.126461e-01,1.176471e-01,5.010428e-02,5.446927e-02,2.693461e-02,5.196514e-02,1.892457e-01
6.032985e-01,6.414343e-01,1.168969e-01,7.254902e-01,5.646269e-02,8.395407e-02,2.982146e-02,8.403223e-02,1.624391e-01
4.445363e-01,2.719124e-01,4.133900e-01,3.725490e-01,3.390305e-02,4.484792e-02,2.001177e-02,3.979609e-02,2.958028e-01
1.274242e-01,5.298805e-01,2.996812e-01,7.843137e-01,6.483036e-02,9.202359e-02,3.752908e-02,9.768130e-02,1.011848e-01
7.259784e-01,2.241036e-01,5.674814e-01,6.666667e-01,9.407905e-02,8.178150e-02,4.226576e-02,8.485446e-02,4.642419e-01
5.303092e-01,6.125498e-01,1.360255e-01,3.921569e-01,5.720026e-02,6.998759e-02,2.550520e-02,6.890314e-02,2.830513e-01
2.663927e-01,6.245020e-01,1.572795e-01,2.549020e-01,9.631721e-02,1.255431e-01,7.141456e-02,1.302417e-01,1.677356e-01
4.115468e-01,6.752988e-01,1.455898e-01,4.117647e-01,6.658528e-02,6.129733e-02,3.702458e-02,5.936524e-02,3.361057e-01
2.793824e-01,6.464143e-01,1.264612e-01,5.882353e-01,2.830765e-02,4.143389e-02,3.828583e-02,4.242723e-02,2.116867e-01
4.494847e-01,3.197211e-01,6.673751e-01,4.117647e-01,4.613663e-02,4.298572e-02,2.323496e-02,4.555172e-02,3.151750e-01
2.338155e-01,7.081673e-01,1.710946e-01,4.313725e-01,9.779236e-02,9.419615e-02,4.534880e-02,1.034369e-01,2.835271e-01
2.647432e-01,5.976096e-01,1.519660e-01,4.901961e-01,9.741086e-02,1.665115e-01,6.550071e-02,1.484953e-01,1.498945e-01
3.814438e-01,6.025896e-01,1.392136e-01,7.254902e-01,3.077471e-03,5.431409e-03,3.895849e-03,6.413419e-03,1.306396e-01
2.762896e-01,3.237052e-01,5.589798e-01,6.666667e-01,4.707767e-02,5.121043e-02,2.676645e-02,5.574741e-02,1.970938e-01
5.109278e-01,2.460159e-01,5.069075e-01,5.294118e-01,7.841192e-02,8.550590e-02,3.570728e-02,8.403223e-02,2.813478e-01
1.416510e-01,5.059761e-01,4.038257e-01,1.176471e-01,8.726283e-02,9.698945e-02,5.016957e-02,1.027791e-01,2.089419e-01
1.000000e+00,5.846614e-01,1.594049e-01,9.019608e-01,4.969734e-02,4.283054e-02,2.020797e-02,4.538727e-02,5.835575e-01
2.767020e-01,6.165339e-01,1.753454e-01,8.039216e-01,5.274938e-02,7.153942e-02,4.590936e-02,7.153429e-02,1.194949e-01
3.127843e-01,6.414343e-01,1.700319e-01,8.039216e-01,5.653899e-02,7.510863e-02,4.319067e-02,7.613879e-02,1.202949e-01
3.731964e-01,3.127490e-01,6.493092e-01,2.549020e-01,8.751717e-02,7.898821e-02,3.951904e-02,8.288111e-02,3.553744e-01
3.103101e-01,3.924303e-01,2.486716e-01,1.372549e-01,7.927667e-02,9.605835e-02,3.240001e-02,8.929452e-02,2.088868e-01
2.952586e-01,6.673307e-01,1.636557e-01,7.647059e-01,4.087187e-02,3.988206e-02,1.740520e-02,3.963164e-02,3.426849e-01
1.430943e-01,5.308765e-01,3.081828e-01,5.490196e-01,8.680503e-02,9.776536e-02,4.271420e-02,9.801020e-02,2.422449e-01
1.779395e-01,6.075697e-01,1.551541e-01,5.490196e-01,3.603947e-02,5.617629e-02,4.745088e-02,5.196514e-02,1.228535e-01
7.886586e-01,2.290837e-01,5.664187e-01,5.686275e-01,5.834478e-02,5.090006e-02,2.365537e-02,5.278737e-02,4.289113e-01
2.703102e-01,6.175299e-01,1.455898e-01,4.705882e-01,5.216440e-02,8.954066e-02,4.815157e-02,8.321000e-02,1.272879e-01
8.678335e-01,2.101594e-01,5.324123e-01,3.921569e-02,1.567221e-01,1.821850e-01,6.152078e-02,1.601710e-01,4.304354e-01
7.629041e-02,2.450199e-01,8.958555e-01,4.901961e-01,3.003713e-02,4.267536e-02,1.429412e-02,3.371156e-02,1.189708e-01
3.630933e-01,6.035857e-01,1.827843e-01,6.274510e-01,8.075182e-02,1.104904e-01,5.162701e-02,1.004769e-01,2.419346e-01
1.000000e+00,5.896414e-01,1.360255e-01,6.470588e-01,5.366499e-02,9.512725e-02,2.643011e-02,9.422792e-02,2.830926e-01
2.709288e-01,2.509960e-01,6.280553e-01,2.745098e-01,1.300422e-01,1.202669e-01,7.110625e-02,1.304062e-01,3.007683e-01
5.156700e-01,5.776892e-01,1.987248e-01,1.372549e-01,5.362429e-01,6.120422e-01,2.783991e-01,6.230883e-01,3.696708e-01
2.837122e-01,3.854582e-01,2.667375e-01,4.509804e-01,5.880258e-02,7.247052e-02,4.333081e-02,7.597435e-02,1.600254e-01
2.913411e-01,3.177291e-01,5.834219e-01,5.294118e-01,6.383845e-03,7.603973e-03,5.549483e-03,8.222332e-03,6.712321e-02
1.395891e-01,6.922311e-01,1.487779e-01,5.686275e-01,3.041864e-02,3.879578e-02,2.847613e-02,3.502713e-02,1.759286e-01
1.721663e-01,3.884462e-01,2.561105e-01,1.764706e-01,5.608118e-02,9.978274e-02,6.247372e-02,8.913008e-02,1.293155e-01
2.971142e-01,6.464143e-01,1.253985e-01,6.078431e-01,3.710769e-02,5.260708e-02,5.342078e-02,5.673409e-02,2.104247e-01
2.041249e-01,6.155378e-01,1.594049e-01,8.627451e-01,2.311918e-02,3.677840e-02,2.808375e-02,3.749383e-02,1.597771e-01
2.698979e-01,6.334661e-01,1.625930e-01,6.666667e-01,4.270309e-02,5.571074e-02,4.610555e-02,6.117415e-02,1.373222e-01
7.360815e-01,2.350598e-01,5.621679e-01,2.941176e-01,7.469861e-02,5.881440e-02,3.290451e-02,6.495642e-02,5.230273e-01
5.459792e-01,2.360558e-01,5.079702e-01,3.137255e-01,2.489191e-01,3.958721e-01,1.329914e-01,3.626048e-01,2.588378e-01
5.268040e-01,6.245020e-01,1.679065e-01,5.098039e-01,4.280482e-02,5.276226e-02,2.113288e-02,5.196514e-02,2.581689e-01
3.556707e-01,6.254980e-01,1.657811e-01,5.294118e-01,1.714228e-02,2.731223e-02,1.513495e-02,3.025818e-02,1.887008e-01
5.057732e-01,1.852590e-01,5.451647e-01,5.490196e-01,9.646981e-02,1.045934e-01,6.981698e-02,1.142904e-01,3.299886e-01
1.000000e+00,2.310757e-01,5.026567e-01,6.078431e-01,1.105855e-01,9.993793e-02,4.338687e-02,9.998356e-02,5.053723e-01
1.835065e-01,3.685259e-01,6.099894e-01,3.921569e-01,7.866626e-02,1.055245e-01,3.750105e-02,8.962342e-02,1.129846e-01
2.430938e-01,2.061753e-01,5.642933e-01,9.215686e-01,5.241874e-02,7.495345e-02,2.945710e-02,7.646769e-02,1.215569e-01
6.647416e-01,6.264940e-01,1.424017e-01,3.137255e-01,1.827407e-01,1.663563e-01,1.076544e-01,1.754646e-01,4.200080e-01
1.437128e-01,3.017928e-01,7.321998e-01,3.333333e-01,4.725571e-02,6.331471e-02,2.068444e-02,5.722743e-02,9.429525e-02
4.542270e-01,2.350598e-01,5.164718e-01,6.666667e-01,4.687421e-02,5.027933e-02,3.755711e-02,5.196514e-02,3.373264e-01
3.185574e-01,6.195219e-01,1.721573e-01,6.274510e-01,6.816216e-02,1.109559e-01,5.737268e-02,1.136326e-01,1.366740e-01
1.655684e-01,7.051793e-01,1.710946e-01,6.666667e-01,3.784526e-02,3.910615e-02,1.967544e-02,4.144055e-02,1.973559e-01
1.633004e-01,7.231076e-01,1.700319e-02,4.117647e-01,6.121878e-02,9.016139e-02,5.280417e-02,9.488571e-02,6.268879e-02
2.581453e-01,6.633466e-01,1.647184e-01,5.294118e-01,3.649728e-02,4.562384e-02,2.020797e-02,4.292057e-02,1.534531e-01
6.476283e-01,6.523904e-01,1.200850e-01,5.882353e-02,8.502467e-02,8.550590e-02,4.265815e-02,8.847229e-02,4.342216e-01
3.715469e-01,6.424303e-01,1.413390e-01,6.470588e-01,3.583600e-02,4.515829e-02,2.906472e-02,4.900510e-02,2.023351e-01
2.564958e-01,5.966135e-01,1.594049e-01,9.215686e-01,4.494125e-02,6.641837e-02,2.774741e-02,6.643644e-02,1.256190e-01
1.494860e-01,1.922311e-01,5.579171e-01,1.000000e+00,6.381301e-02,1.387337e-01,3.360520e-02,1.320506e-01,1.490186e-01
5.562884e-01,2.310757e-01,5.324123e-01,4.117647e-01,2.330993e-01,2.129112e-01,1.209675e-01,2.307186e-01,4.477249e-01
3.144338e-01,4.661355e-01,4.622742e-01,2.745098e-01,6.030317e-02,5.633147e-02,3.579136e-02,6.331196e-02,3.315885e-01
4.983505e-01,3.665339e-01,3.283741e-01,1.372549e-01,6.836563e-02,6.346989e-02,3.032596e-02,6.248972e-02,2.609757e-01
5.544328e-01,7.011952e-01,6.695005e-02,1.176471e-01,5.969276e-02,4.826195e-02,2.259032e-02,4.620951e-02,3.484159e-01
2.226816e-01,2.081673e-01,5.844846e-01,7.843137e-01,6.383845e-02,8.348852e-02,3.296057e-02,7.876994e-02,1.513152e-01
5.362885e-01,6.284861e-01,1.413390e-01,3.333333e-01,1.176052e-01,1.274053e-01,7.822529e-02,1.253083e-01,3.580502e-01
4.373198e-01,6.195219e-01,1.636557e-01,6.470588e-01,9.781779e-02,1.536313e-01,7.878584e-02,1.596777e-01,1.497703e-01
1.134037e-01,6.035857e-01,1.615303e-01,8.039216e-01,9.898774e-02,3.556797e-01,1.917935e-01,3.543825e-01,7.278520e-02
1.556715e-01,5.209163e-01,4.410202e-01,2.352941e-01,1.007427e-01,1.258535e-01,5.330867e-02,1.101792e-01,1.191639e-01
1.527849e-01,2.689243e-01,7.003188e-01,1.960784e-01,1.228699e-01,1.463377e-01,6.538860e-02,1.381352e-01,1.506393e-01
3.653614e-01,5.876494e-01,1.753454e-01,7.058824e-01,2.723943e-02,3.926133e-02,2.062838e-02,4.144055e-02,1.356395e-01
4.010313e-01,1.872510e-01,6.121148e-01,2.745098e-01,1.241925e-01,1.531657e-01,6.087615e-02,1.517842e-01,2.002179e-01
2.445371e-01,6.135458e-01,1.604676e-01,8.823529e-01,2.667989e-02,4.671012e-02,4.013565e-02,4.999178e-02,8.046786e-02
1.185583e-01,4.462151e-01,4.250797e-01,6.470588e-01,3.479322e-02,4.438237e-02,2.284257e-02,4.407170e-02,1.313430e-01
5.531957e-01,6.025896e-01,1.657811e-01,7.058824e-01,1.348746e-01,3.071074e-01,1.090838e-01,3.080086e-01,1.080882e-01
2.408258e-01,6.942231e-01,1.200850e-01,1.568627e-01,3.379114e-01,4.231844e-01,2.026963e-01,3.862852e-01,1.982800e-01
3.428872e-01,7.400398e-01,2.337938e-02,1.568627e-01,4.723028e-02,4.748603e-02,2.645814e-02,4.982733e-02,3.738086e-01
4.585569e-01,6.294821e-01,1.349628e-01,4.901961e-01,9.240043e-02,8.783364e-02,4.977718e-02,8.913008e-02,3.592364e-01
6.567004e-01,6.344622e-01,1.530287e-01,5.098039e-01,5.781067e-02,5.353818e-02,2.903669e-02,5.459628e-02,3.946015e-01
2.331970e-01,5.976096e-01,1.519660e-01,4.901961e-01,4.382217e-02,6.672874e-02,3.158721e-02,6.627199e-02,1.910939e-01
1.501045e-01,2.918327e-01,6.344315e-01,3.921569e-01,8.258304e-02,1.031968e-01,7.309622e-02,1.088637e-01,9.947449e-02
3.212379e-01,2.031873e-01,5.802338e-01,5.490196e-01,7.899690e-02,8.271260e-02,4.719863e-02,8.469002e-02,2.643688e-01
2.709288e-01,3.695219e-01,3.103082e-01,9.803922e-02,1.493972e-01,2.180323e-01,8.055158e-02,2.142740e-01,1.409498e-01
4.602063e-01,5.976096e-01,1.424017e-01,6.862745e-01,4.021059e-02,6.362508e-02,3.066229e-02,5.739188e-02,2.464656e-01
3.725778e-01,6.374502e-01,1.402763e-01,6.862745e-01,5.178290e-02,5.307263e-02,2.979344e-02,5.673409e-02,3.239335e-01
8.020792e-02,5.507968e-01,2.858661e-01,5.882353e-01,5.992166e-02,8.985102e-02,6.443566e-02,9.422792e-02,1.013021e-01
8.929881e-01,5.697211e-01,1.668438e-01,6.666667e-01,9.646981e-02,1.069212e-01,4.254604e-02,1.072192e-01,3.705880e-01
6.367005e-01,1.852590e-01,5.536663e-01,1.000000e+00,5.656442e-02,5.959032e-02,3.290451e-02,6.824535e-02,3.001131e-01
2.913411e-01,1.643426e-01,6.153029e-01,4.901961e-01,4.023602e-02,4.562384e-02,2.362734e-02,4.834731e-02,1.982800e-01
3.756706e-01,6.205179e-01,1.615303e-01,6.666667e-01,4.392390e-02,6.781502e-02,3.657614e-02,6.758757e-02,1.401498e-01
2.670113e-01,9.860558e-02,7.130712e-01,3.137255e-01,2.759550e-02,3.926133e-02,1.454637e-02,3.305377e-02,1.439704e-01
6.338139e-01,2.938247e-01,5.526036e-01,3.725490e-01,6.877257e-02,7.386716e-02,3.455814e-02,7.778326e-02,2.517276e-01
4.216498e-01,6.215139e-01,1.392136e-01,6.862745e-01,2.250877e-02,2.513966e-02,1.342526e-02,2.565368e-02,2.500034e-01
9.216663e-02,5.388446e-01,3.007439e-01,4.313725e-01,2.807874e-02,3.895096e-02,2.205779e-02,3.765828e-02,9.326768e-02
6.668034e-01,2.559761e-01,5.100956e-01,3.921569e-01,4.977364e-02,4.515829e-02,2.488859e-02,4.916954e-02,4.741383e-01
1.645375e-01,2.141434e-01,5.557917e-01,7.450980e-01,6.834020e-02,9.248914e-02,5.283220e-02,8.814340e-02,1.211225e-01
3.616501e-01,3.725100e-01,2.752391e-01,2.941176e-01,8.721196e-02,1.117318e-01,4.972112e-02,1.151126e-01,1.538048e-01
1.517540e-01,3.466135e-01,4.814028e-01,4.901961e-01,5.173203e-02,6.207325e-02,3.755711e-02,6.791646e-02,2.160798e-01
7.414423e-01,2.828685e-01,4.760893e-01,3.529412e-01,6.027774e-02,6.098696e-02,3.192354e-02,5.985858e-02,2.430242e-01
3.367017e-01,6.135458e-01,1.413390e-01,6.666667e-01,4.494125e-02,6.750466e-02,3.259621e-02,6.331196e-02,1.637977e-01
2.397949e-01,2.001992e-01,5.781084e-01,6.274510e-01,5.117249e-02,6.346989e-02,3.786541e-02,7.005427e-02,2.398174e-01
4.571136e-01,6.503984e-01,1.349628e-01,5.686275e-01,5.742917e-02,5.338299e-02,3.304465e-02,5.591186e-02,3.841740e-01
2.472175e-01,2.270916e-01,5.419766e-01,4.117647e-01,1.490157e-01,2.351024e-01,1.522744e-01,2.404210e-01,1.390257e-01
3.511346e-01,7.171315e-01,4.144527e-02,2.941176e-01,6.907778e-02,6.781502e-02,4.237787e-02,7.071205e-02,3.202301e-01
5.251545e-01,5.906375e-01,1.753454e-01,6.274510e-01,8.522814e-02,1.224395e-01,6.488411e-02,1.272817e-01,1.213087e-01
5.129896e-01,4.581673e-01,2.029756e-01,9.803922e-02,7.279109e-02,9.947238e-02,3.926680e-02,9.899688e-02,3.453332e-01
1.626818e-01,2.988048e-01,5.770457e-01,6.274510e-01,9.293453e-02,1.055245e-01,4.750694e-02,1.101792e-01,1.821147e-01
4.637115e-01,5.836653e-01,1.827843e-01,5.098039e-01,6.917951e-02,7.247052e-02,3.254015e-02,6.873869e-02,2.868374e-01
1.698983e-01,3.037849e-01,5.759830e-01,1.000000e+00,3.438629e-02,4.857232e-02,1.894672e-02,5.097846e-02,8.819878e-02
1.719601e-01,6.105578e-01,1.445271e-01,4.117647e-01,7.884430e-03,1.644941e-02,1.625606e-02,1.940470e-02,9.947449e-02
1.072181e-01,2.878486e-01,6.482465e-01,3.725490e-01,3.853197e-02,4.996896e-02,3.598756e-02,5.377405e-02,8.005407e-02
5.455668e-01,6.225100e-01,1.732200e-01,8.823529e-01,4.506842e-02,4.872750e-02,2.102077e-02,5.410294e-02,2.913201e-01
2.014445e-01,7.231076e-01,1.594049e-02,6.470588e-01,3.731116e-02,4.127871e-02,2.881247e-02,4.374281e-02,2.040248e-01
1.000000e+00,6.354582e-01,1.710946e-01,6.274510e-01,6.287197e-02,7.309125e-02,3.545503e-02,7.169873e-02,4.108702e-01
4.721651e-01,5.976096e-01,1.455898e-01,5.490196e-01,6.254133e-02,8.286778e-02,3.455814e-02,7.909883e-02,2.993752e-01
1.509293e-01,6.085657e-01,1.455898e-01,7.647059e-01,2.467063e-02,3.708876e-02,2.124499e-02,3.683605e-02,6.681977e-02
3.800005e-01,6.254980e-01,1.625930e-01,5.882353e-01,3.479322e-02,4.391682e-02,2.968133e-02,4.538727e-02,2.079764e-01
3.298976e-01,6.185259e-01,1.742827e-01,1.000000e+00,4.318633e-02,4.903786e-02,2.783150e-02,5.393850e-02,2.392312e-01
8.325759e-01,7.161355e-01,2.125399e-02,9.411765e-01,4.611120e-02,7.666046e-02,1.676056e-02,6.725867e-02,1.763562e-01
1.000000e+00,1.892430e-01,5.579171e-01,1.000000e+00,3.700595e-02,3.320919e-02,1.378962e-02,3.404045e-02,7.041144e-01
3.125781e-01,6.235060e-01,1.498406e-01,6.862745e-01,5.058752e-02,6.129733e-02,3.652008e-02,6.610755e-02,2.758652e-01
2.041249e-01,6.125498e-01,1.636557e-01,9.411765e-01,3.352154e-02,4.779640e-02,3.929482e-02,5.377405e-02,1.336257e-01
3.346399e-01,5.956175e-01,1.742827e-01,6.666667e-01,7.495295e-02,1.230602e-01,5.894223e-02,1.225127e-01,1.670942e-01
1.047439e-01,8.934263e-01,2.975558e-02,7.254902e-01,4.806959e-02,6.098696e-02,3.284845e-02,6.133860e-02,1.030331e-01
2.404134e-01,3.177291e-01,6.524973e-01,3.921569e-01,8.939926e-02,1.033520e-01,4.719863e-02,1.075481e-01,1.804251e-01
7.771123e-01,6.025896e-01,1.668438e-01,1.000000e+00,7.970904e-02,1.045934e-01,3.391351e-02,9.949022e-02,2.124591e-01
8.830912e-01,2.091633e-01,5.228480e-01,6.274510e-01,1.739407e-01,1.472688e-01,7.505816e-02,1.609933e-01,4.557799e-01
1.098985e-01,7.340637e-01,1.477152e-01,6.274510e-01,9.512183e-03,1.272502e-02,7.399311e-03,1.430686e-02,1.143570e-01
