7.979798e-01,2.005420e-02,8.173913e-02,1.780523e-01,1.807229e-02,1.266287e-02,2.882704e-01,2.787105e-01,7.536739e-02,1.864704e-02,1.771793e-04,2.748079e-02,4.827136e-01
8.282828e-01,3.523035e-02,1.043478e-01,1.620640e-01,5.139307e-02,3.376766e-02,2.281312e-01,4.684352e-02,5.466616e-02,2.955461e-02,3.543586e-04,2.748079e-02,4.297225e-01
9.292929e-01,1.084011e-03,1.739130e-03,8.502907e-02,2.296687e-02,2.477519e-02,9.940358e-03,3.357958e-03,3.957178e-02,5.767822e-02,3.543586e-04,1.194454e-02,7.615199e-01
8.888889e-01,2.168022e-03,1.739130e-03,3.544897e-02,1.393072e-02,1.431455e-02,1.093439e-01,3.022163e-02,1.016502e-01,1.206988e-01,2.126152e-04,4.849649e-01,8.244068e-01
0.000000e+00,1.084011e-03,1.739130e-03,8.268734e-02,3.332078e-02,2.330703e-02,9.940358e-03,3.357958e-03,7.676901e-02,1.112423e-02,2.360028e-01,3.257601e-03,1.783179e-06
9.494949e-01,1.680217e-02,7.478261e-02,1.460756e-01,2.014307e-02,1.082767e-02,9.940358e-03,3.357958e-03,1.468114e-03,5.305187e-03,4.252303e-04,4.378550e-01,7.689798e-01
9.090909e-01,5.420054e-04,0.000000e+00,2.688146e-01,7.868976e-02,6.331437e-02,9.940358e-03,3.357958e-03,3.843062e-03,9.183807e-03,4.961021e-04,1.215336e-01,7.695036e-01
9.898990e-01,5.420054e-04,1.739130e-03,4.360465e-03,1.129518e-03,9.175996e-04,9.940358e-03,3.357958e-03,1.070468e-02,7.875564e-03,3.543586e-04,2.959405e-01,8.120053e-01
9.595960e-01,1.897019e-02,8.000000e-02,4.998385e-02,2.484940e-02,1.413103e-02,9.940358e-03,3.357958e-03,4.511056e-02,1.009708e-02,1.063076e-04,7.651186e-02,4.502482e-01
0.000000e+00,9.214092e-03,1.739130e-03,2.671996e-01,7.097139e-02,4.734814e-02,2.882704e-01,5.372733e-02,1.722922e-01,1.656829e-02,1.272147e-01,2.088206e-03,7.578510e-06
8.282828e-01,2.168022e-03,0.000000e+00,1.330749e-01,2.390813e-02,3.486878e-02,2.186879e-01,1.276024e-01,7.573195e-02,9.568613e-02,0.000000e+00,8.018710e-03,4.618652e-01
9.898990e-01,1.084011e-03,1.739130e-03,5.167959e-03,9.412651e-04,1.651679e-03,9.940358e-03,3.357958e-03,2.968685e-03,5.447399e-03,0.000000e+00,6.566154e-01,8.384783e-01
8.989899e-01,1.626016e-03,0.000000e+00,6.556848e-02,7.530120e-03,2.385759e-03,1.292247e-01,4.701142e-02,4.491304e-02,1.071703e-02,0.000000e+00,7.328767e-01,8.347408e-01
8.383838e-01,1.084011e-03,1.739130e-03,2.363534e-01,3.125000e-02,1.725087e-02,2.982107e-02,1.343183e-02,8.438586e-02,6.915131e-02,0.000000e+00,2.313732e-02,5.016702e-01
8.080808e-01,2.493225e-02,1.113043e-01,3.774225e-01,6.607681e-02,2.899615e-02,1.192843e-01,3.693754e-02,7.716286e-02,8.224873e-02,6.378455e-04,9.772803e-03,4.995384e-01
9.898990e-01,6.504065e-03,2.956522e-02,6.863695e-03,2.635542e-03,2.752799e-03,9.940358e-03,3.357958e-03,2.694537e-02,8.045552e-03,0.000000e+00,4.322586e-01,8.276616e-01
9.292929e-01,1.409214e-02,5.913043e-02,3.544897e-02,1.487199e-02,1.358047e-02,5.964215e-02,1.678979e-02,6.681521e-04,7.948337e-03,7.087172e-05,2.622787e-02,7.674984e-01
9.393939e-01,1.084011e-03,0.000000e+00,1.556848e-01,2.880271e-02,2.073775e-02,1.988072e-02,6.715917e-03,5.275551e-02,2.626651e-02,9.922041e-04,3.149014e-02,4.745534e-01
9.696970e-01,1.084011e-03,1.739130e-03,6.298450e-03,1.317771e-03,2.569279e-03,9.940358e-03,3.357958e-03,4.621649e-03,3.084786e-03,0.000000e+00,2.948547e-01,8.239499e-01
9.898990e-01,5.420054e-04,0.000000e+00,1.628714e-01,2.146084e-02,1.192879e-02,9.940358e-03,3.357958e-03,7.021534e-03,2.994348e-02,3.543586e-04,2.675409e-01,7.388807e-01
7.474747e-01,3.794038e-03,0.000000e+00,2.508882e-01,1.061747e-01,1.192879e-02,3.379722e-01,3.559436e-01,5.977622e-01,2.840692e-02,6.378455e-04,1.219512e-02,4.942562e-01
0.000000e+00,2.168022e-03,3.478261e-03,8.430233e-02,1.317771e-02,2.752799e-02,1.988072e-02,3.022163e-02,5.827331e-02,2.193681e-02,2.048193e-01,3.090545e-03,2.674768e-06
9.090909e-01,1.842818e-02,7.652174e-02,6.015827e-02,1.091867e-02,6.423197e-03,3.976143e-02,1.343183e-02,5.980040e-02,2.719589e-02,0.000000e+00,4.067825e-02,4.528953e-01
9.191919e-01,1.084011e-03,0.000000e+00,1.637597e-01,1.618976e-02,1.192879e-02,5.964215e-02,2.350571e-02,7.745497e-03,8.107215e-03,0.000000e+00,1.219512e-02,4.764288e-01
0.000000e+00,7.046070e-03,1.739130e-02,1.252422e-01,8.414910e-02,2.697743e-02,1.988072e-02,1.007388e-02,2.618222e-01,3.627415e-01,2.133239e-01,3.174073e-03,2.228974e-06
7.575758e-01,5.420054e-03,5.217391e-03,4.924096e-01,4.649849e-02,5.413837e-02,1.292247e-01,6.044325e-02,3.285503e-02,2.765641e-01,4.961021e-04,1.303040e-02,4.512691e-01
8.686869e-01,2.168022e-03,3.478261e-03,1.795058e-01,3.125000e-02,2.055423e-02,3.976143e-02,4.365346e-02,7.055021e-02,3.168724e-02,1.771793e-04,1.528567e-02,4.827172e-01
9.898990e-01,7.046070e-03,3.304348e-02,4.279716e-03,1.882530e-03,2.936319e-03,9.940358e-03,3.357958e-03,2.572465e-03,6.776752e-03,0.000000e+00,6.942031e-01,8.328974e-01
5.858586e-01,2.547425e-02,1.739130e-03,2.994186e-01,3.840361e-02,2.642687e-02,5.964215e-01,5.842848e-01,9.062525e-02,1.825151e-02,5.669738e-04,8.937521e-03,4.883966e-01
7.777778e-01,4.878049e-03,3.478261e-03,1.710271e-01,2.522590e-02,1.211231e-02,3.185885e-01,3.263936e-01,4.278548e-02,1.503784e-02,5.669738e-04,2.163381e-02,4.941260e-01
8.787879e-01,2.168022e-03,0.000000e+00,1.330749e-01,6.024096e-02,2.605983e-02,1.585487e-01,1.678979e-02,5.294496e-01,2.771696e-02,5.669738e-04,7.002172e-01,8.294242e-01
9.898990e-01,0.000000e+00,0.000000e+00,4.005168e-02,1.393072e-02,5.505597e-03,9.940358e-03,3.357958e-03,1.126046e-01,1.497690e-01,4.961021e-04,1.052456e-01,7.854943e-01
7.272727e-01,3.252033e-03,3.478261e-03,3.995478e-01,3.445030e-02,3.707102e-02,3.976143e-02,2.350571e-02,1.089258e-01,2.718495e-01,9.213324e-04,7.183428e-03,4.488364e-01
9.090909e-01,1.626016e-03,3.478261e-03,1.976744e-01,2.503765e-02,2.073775e-02,4.970179e-02,2.686367e-02,3.561235e-03,2.856913e-02,3.543586e-04,1.745740e-02,5.036250e-01
9.494949e-01,5.420054e-04,0.000000e+00,2.042151e-01,2.673193e-02,2.183887e-02,9.940358e-03,3.357958e-03,1.156433e-01,8.614402e-03,3.543586e-04,2.036418e-01,7.580619e-01
9.191919e-01,1.084011e-03,1.739130e-03,1.580265e-01,4.951054e-02,5.175262e-02,1.988072e-02,6.715917e-03,4.421243e-02,6.081133e-02,3.543586e-04,8.603408e-03,4.873370e-01
7.474747e-01,5.420054e-03,5.217391e-03,5.433624e-01,9.450301e-02,6.606717e-02,2.390656e-01,5.389523e-02,1.212799e-01,1.148709e-01,1.771793e-04,1.102573e-02,4.512191e-01
8.787879e-01,1.626016e-03,1.739130e-03,9.657623e-02,2.108434e-02,5.505597e-03,9.940358e-02,3.357958e-02,1.056666e-01,4.467579e-02,2.834869e-04,6.624624e-01,8.330575e-01
9.393939e-01,2.168022e-03,1.739130e-03,9.496124e-02,2.579066e-02,1.559919e-02,1.988072e-02,1.343183e-02,6.026035e-03,1.940587e-02,6.378455e-04,1.275476e-01,6.854022e-01
8.181818e-01,7.046070e-03,0.000000e+00,4.344315e-01,7.868976e-02,7.304092e-02,6.958250e-02,2.686367e-02,1.246226e-01,9.447566e-02,3.543586e-04,8.185767e-03,4.674474e-01
9.696970e-01,5.420054e-04,0.000000e+00,7.138243e-02,8.471386e-03,5.872637e-03,2.982107e-02,1.007388e-02,2.827376e-03,2.999792e-03,7.087172e-04,8.937521e-03,7.622795e-01
9.090909e-01,0.000000e+00,0.000000e+00,1.287952e-01,6.758283e-02,6.441549e-02,9.940358e-03,3.357958e-03,4.370696e-03,2.117464e-02,4.252303e-04,4.184764e-02,7.588224e-01
9.797980e-01,1.084011e-03,1.739130e-03,7.105943e-03,1.506024e-03,2.936319e-03,9.940358e-03,3.357958e-03,2.659942e-03,6.260676e-03,7.087172e-05,4.449549e-01,8.291871e-01
9.898990e-01,0.000000e+00,0.000000e+00,1.744186e-02,2.183735e-02,6.239677e-03,9.940358e-03,3.357958e-03,8.440763e-02,9.195528e-02,8.504607e-04,7.492482e-02,7.816769e-01
8.787879e-01,5.420054e-04,0.000000e+00,2.622739e-01,2.466114e-02,1.174527e-02,3.976143e-02,1.343183e-02,1.372957e-02,1.300076e-02,3.543586e-04,1.197795e-01,7.824473e-01
9.494949e-01,0.000000e+00,0.000000e+00,1.501130e-01,1.581325e-02,1.211231e-02,9.940358e-03,3.357958e-03,7.962013e-03,2.810805e-02,7.087172e-05,1.582860e-01,7.629393e-01
8.080808e-01,2.168022e-03,0.000000e+00,4.510659e-01,6.155873e-02,2.973023e-02,1.590457e-01,1.578240e-01,2.240146e-01,1.694238e-01,5.669738e-04,2.668727e-01,4.614581e-01
9.191919e-01,5.420054e-04,0.000000e+00,1.669897e-01,3.237952e-02,2.349055e-02,9.940358e-03,3.357958e-03,1.232440e-02,2.061135e-02,3.543586e-04,1.414133e-01,4.636693e-01
9.292929e-01,0.000000e+00,0.000000e+00,1.203165e-02,3.388554e-03,6.423197e-03,9.940358e-03,3.357958e-03,1.002228e-02,2.128963e-02,7.087172e-05,1.630471e-01,7.831476e-01
9.898990e-01,0.000000e+00,0.000000e+00,7.267442e-03,2.447289e-03,1.835199e-03,9.940358e-03,3.357958e-03,1.295138e-02,4.874106e-03,0.000000e+00,5.966422e-01,8.324472e-01
9.696970e-01,1.084011e-03,0.000000e+00,1.177326e-01,2.390813e-02,2.385759e-02,9.940358e-03,3.357958e-03,1.625256e-02,3.975835e-02,3.543586e-04,5.111928e-01,7.700257e-01
9.292929e-01,8.130081e-03,2.260870e-02,6.532623e-02,2.127259e-02,1.706735e-02,8.946322e-02,3.693754e-02,2.203675e-02,9.671551e-03,0.000000e+00,1.106749e-01,4.336624e-01
9.595960e-01,5.420054e-04,0.000000e+00,6.524548e-02,1.204819e-02,5.505597e-03,2.982107e-02,1.678979e-02,6.307862e-03,1.010708e-02,8.858965e-04,2.337955e-01,4.500186e-01
9.797980e-01,5.420054e-04,0.000000e+00,9.205426e-03,6.777108e-03,4.037438e-03,9.940358e-03,3.357958e-03,6.574846e-02,7.676522e-02,7.087172e-04,4.738557e-01,8.187327e-01
9.595960e-01,5.420054e-04,0.000000e+00,1.275840e-02,1.524849e-02,6.790237e-03,9.940358e-03,3.357958e-03,1.146478e-01,1.283933e-01,7.795889e-04,5.404277e-02,7.700720e-01
8.787879e-01,5.962060e-03,1.217391e-02,2.857720e-01,2.503765e-02,2.495871e-02,1.988072e-02,1.007388e-02,7.035784e-02,5.207249e-02,4.252303e-04,2.965252e-02,4.762634e-01
7.676768e-01,1.300813e-02,1.739130e-03,2.864180e-01,5.647590e-02,4.331070e-02,1.988072e-01,1.074547e-01,1.076315e-01,3.833900e-02,2.834869e-03,2.129970e-02,5.800324e-01
8.686869e-01,1.084011e-03,0.000000e+00,2.729328e-02,8.847892e-03,5.689117e-03,1.093439e-01,4.701142e-02,4.173140e-02,1.529060e-02,0.000000e+00,2.203475e-01,8.011484e-01
8.989899e-01,4.336043e-03,1.739130e-03,1.296027e-01,2.146084e-02,2.055423e-02,9.940358e-02,6.715917e-02,2.419795e-02,1.756656e-02,4.961021e-04,9.463749e-02,6.850630e-01
9.292929e-01,7.046070e-03,1.913043e-02,7.122093e-02,2.146084e-02,2.642687e-02,6.958250e-02,2.686367e-02,1.835597e-02,2.100354e-02,0.000000e+00,2.539258e-02,4.512744e-01
7.272727e-01,1.626016e-02,5.217391e-03,3.070898e-01,8.301958e-02,6.074509e-02,5.546720e-01,9.032908e-02,1.822266e-01,6.622929e-02,1.063076e-03,2.581022e-02,4.632534e-01
9.898990e-01,1.084011e-03,1.739130e-03,1.784561e-02,7.718373e-03,5.138558e-03,1.988072e-02,6.715917e-03,1.914208e-03,5.709048e-03,3.543586e-04,7.876712e-02,7.683481e-01
7.474747e-01,2.710027e-03,0.000000e+00,1.486596e-01,8.320783e-02,3.083135e-02,1.590457e-01,5.036938e-02,2.200286e-01,1.347295e-02,7.087172e-04,1.037421e-01,4.667899e-01
9.090909e-01,1.084011e-03,1.739130e-03,3.011951e-02,1.204819e-02,1.101119e-03,8.946322e-02,3.022163e-02,1.396568e-01,8.547740e-03,1.417434e-04,9.496325e-01,8.403480e-01
9.797980e-01,0.000000e+00,0.000000e+00,2.890827e-02,2.635542e-02,5.505597e-04,9.940358e-03,3.357958e-03,4.413797e-01,2.555378e-03,4.961021e-04,7.028065e-01,8.328328e-01
9.595960e-01,3.252033e-03,3.478261e-03,7.840762e-02,2.974398e-02,1.431455e-02,1.988072e-02,1.007388e-02,5.358872e-02,2.331449e-02,8.504607e-04,2.188440e-02,4.630759e-01
9.090909e-01,1.084011e-03,1.739130e-03,3.052326e-02,7.906627e-03,2.385759e-03,9.940358e-02,3.693754e-02,4.354586e-02,9.304354e-03,0.000000e+00,9.509689e-01,8.387743e-01
1.000000e+00,0.000000e+00,0.000000e+00,1.857235e-03,0.000000e+00,3.670398e-04,9.940358e-03,3.357958e-03,5.462381e-05,1.675439e-03,0.000000e+00,6.418309e-01,8.382180e-01
7.272727e-01,1.626016e-03,1.739130e-03,5.559593e-01,1.031627e-01,4.312718e-02,5.964215e-02,2.686367e-02,4.197816e-01,2.744337e-01,7.795889e-04,6.264617e-03,4.496000e-01
9.797980e-01,0.000000e+00,0.000000e+00,7.832687e-02,1.882530e-03,3.119839e-03,9.940358e-03,3.357958e-03,7.817537e-04,2.780918e-03,0.000000e+00,6.891914e-01,8.313670e-01
8.787879e-01,7.588076e-03,5.217391e-03,2.433786e-01,4.800452e-02,2.642687e-02,1.988072e-02,1.007388e-02,6.185354e-02,1.918811e-02,5.315379e-04,4.560641e-02,4.801066e-01
8.989899e-01,6.504065e-03,1.739130e-03,1.808786e-01,3.068524e-02,1.816847e-02,1.093439e-01,3.693754e-02,4.291808e-02,2.368502e-02,7.795889e-04,1.293852e-01,6.857892e-01
9.191919e-01,1.029810e-02,2.782609e-02,1.724806e-01,2.070783e-02,1.926959e-02,2.982107e-02,2.350571e-02,1.133444e-02,6.193014e-02,4.252303e-04,6.623789e-02,7.330925e-01
9.696970e-01,0.000000e+00,0.000000e+00,1.759528e-01,1.035392e-02,9.726555e-03,9.940358e-03,3.357958e-03,8.659061e-03,1.509284e-02,5.669738e-04,3.892416e-02,7.844587e-01
7.474747e-01,3.794038e-03,1.739130e-03,2.690568e-01,7.021837e-02,4.477886e-02,1.585487e-01,6.363331e-02,1.175738e-01,9.654441e-02,2.126152e-04,9.605747e-03,4.500257e-01
7.575758e-01,1.409214e-02,5.217391e-03,3.037791e-01,5.666416e-02,2.917967e-02,3.285288e-01,7.404298e-02,4.056871e-01,3.967058e-02,5.669738e-04,6.598730e-03,4.844090e-01
7.676768e-01,2.764228e-02,7.826087e-02,4.146479e-01,8.885542e-02,7.762892e-02,3.578529e-01,6.715917e-02,8.034687e-02,5.047094e-02,9.213324e-04,2.101570e-01,7.329164e-01
9.696970e-01,1.626016e-03,0.000000e+00,4.933786e-02,8.847892e-03,7.707836e-03,1.988072e-02,1.678979e-02,3.873263e-02,1.297854e-02,4.961021e-04,3.950885e-01,7.440019e-01
9.393939e-01,5.420054e-04,0.000000e+00,2.091408e-01,1.543675e-02,2.752799e-02,9.940358e-03,3.357958e-03,1.903521e-03,2.053524e-02,4.252303e-04,1.319746e-02,7.619728e-01
9.595960e-01,5.420054e-04,0.000000e+00,6.209625e-02,1.637801e-02,1.486511e-02,9.940358e-03,3.357958e-03,6.409985e-03,3.807236e-02,3.543586e-04,4.443702e-02,4.743175e-01
5.050505e-01,2.926829e-02,1.739130e-03,3.569929e-01,9.600904e-02,3.523582e-02,6.645129e-01,5.629617e-01,7.081976e-02,2.333949e-02,6.378455e-04,9.188106e-03,4.900336e-01
9.898990e-01,5.420054e-04,1.739130e-03,7.509690e-03,2.070783e-03,5.322077e-03,9.940358e-03,3.357958e-03,4.795020e-03,1.401569e-03,0.000000e+00,4.486301e-01,8.301616e-01
8.888889e-01,1.084011e-02,4.347826e-02,2.503230e-02,5.647590e-03,4.587998e-03,1.093439e-01,3.693754e-02,2.515545e-02,2.097077e-02,0.000000e+00,6.844303e-01,8.320210e-01
1.000000e+00,0.000000e+00,0.000000e+00,2.664729e-03,5.647590e-04,2.018719e-03,9.940358e-03,3.357958e-03,5.739458e-05,1.209360e-03,0.000000e+00,5.349148e-01,8.343556e-01
9.595960e-01,2.168022e-03,0.000000e+00,2.995801e-02,1.374247e-02,3.486878e-03,9.940358e-02,3.357958e-02,2.034460e-02,2.656704e-02,1.417434e-04,6.358169e-01,8.332081e-01
8.989899e-01,1.300813e-02,8.695652e-03,1.686854e-01,2.409639e-02,2.385759e-02,6.958250e-02,2.350571e-02,1.939818e-02,2.720033e-02,6.378455e-04,7.175075e-02,6.854807e-01
9.696970e-01,9.214092e-03,4.173913e-02,1.897610e-02,2.014307e-02,5.138558e-03,9.940358e-03,3.357958e-03,7.088310e-02,3.507534e-03,2.126152e-04,5.350819e-01,8.342999e-01
9.494949e-01,5.420054e-04,0.000000e+00,4.328165e-02,2.146084e-02,1.137823e-02,1.988072e-02,1.007388e-02,1.192188e-01,1.009091e-01,8.504607e-04,8.661878e-02,7.707224e-01
8.080808e-01,1.626016e-02,6.956522e-02,2.135013e-01,7.492470e-02,6.826941e-02,1.689861e-01,7.051713e-02,1.313065e-01,1.284650e-01,1.063076e-04,5.763448e-02,5.028127e-01
7.676768e-01,2.168022e-03,0.000000e+00,4.408915e-02,1.355422e-02,1.670031e-02,1.292247e-01,5.708529e-02,1.076984e-01,1.284444e-01,4.961021e-04,1.674741e-01,8.005087e-01
9.494949e-01,1.517615e-02,6.782609e-02,1.010174e-01,9.600904e-03,5.322077e-03,4.970179e-02,9.402283e-02,4.050434e-02,9.367127e-03,1.417434e-04,3.822252e-01,8.134496e-01
8.080808e-01,1.897019e-02,8.869565e-02,3.712855e-01,1.626506e-01,1.347036e-01,1.292247e-01,1.678979e-02,2.570102e-01,3.039617e-01,0.000000e+00,5.730037e-02,4.985197e-01
8.080808e-01,1.084011e-03,0.000000e+00,3.786337e-01,5.835843e-02,4.477886e-02,9.940358e-02,1.343183e-02,2.846454e-02,1.031134e-01,1.346563e-03,5.512863e-03,4.541904e-01
8.181818e-01,7.588076e-03,1.043478e-02,1.611757e-01,5.421687e-02,3.028079e-02,1.287276e-01,7.034923e-02,4.609244e-01,4.519964e-02,5.315379e-04,1.294688e-02,4.343208e-01
9.393939e-01,5.420054e-04,0.000000e+00,5.894703e-02,2.428464e-02,3.064783e-02,1.988072e-02,6.715917e-03,3.739356e-02,1.810819e-02,7.795889e-04,1.084196e-01,7.650640e-01
8.181818e-01,1.029810e-02,2.434783e-02,2.207687e-01,4.499247e-02,3.229950e-02,1.486083e-01,8.042310e-02,8.270559e-02,6.823137e-02,3.543586e-04,1.907785e-01,4.861057e-01
9.292929e-01,5.420054e-04,0.000000e+00,1.413114e-01,3.350904e-02,1.926959e-02,9.940358e-03,3.357958e-03,1.131821e-02,3.230276e-02,7.087172e-05,7.935182e-03,4.919964e-01
